Canal	Agua		Sal		Oleo		Gas		Back		Total
523	2360	4660000	32300	28500	761000	4920000	
524	2340	4640000	32200	28400	755000	4900000	
525	2320	4610000	32200	28400	750000	4870000	
526	2300	4560000	32100	28400	744000	4820000	
527	2280	4490000	32100	28300	738000	4760000	
528	2270	4410000	32100	28300	731000	4680000	
529	2260	4330000	32100	28400	725000	4600000	
530	2260	4230000	32200	28400	719000	4520000	
531	2250	4130000	32200	28400	713000	4430000	
532	2250	4040000	32200	28500	708000	4340000	
533	2250	3940000	32300	28500	703000	4250000	
534	2250	3850000	32300	28500	699000	4170000	
535	2250	3780000	32400	28600	695000	4100000	
536	2260	3710000	32400	28600	692000	4040000	
537	2270	3650000	32500	28700	689000	3990000	
538	2280	3610000	32500	28700	687000	3950000	
539	2290	3570000	32600	28700	686000	3920000	
540	2310	3550000	32600	28800	685000	3900000	
541	2330	3550000	32600	28800	685000	3890000	
542	2350	3550000	32700	28800	684000	3890000	
543	2380	3560000	32700	28900	684000	3890000	
544	2410	3580000	32800	29000	683000	3910000	
545	2450	3600000	32900	29000	682000	3920000	
546	2490	3630000	33000	29100	681000	3950000	
547	2540	3670000	33200	29300	679000	3970000	
548	2580	3700000	33400	29400	677000	4000000	
549	2630	3740000	33600	29600	675000	4030000	
550	2680	3780000	33800	29900	671000	4050000	
551	2720	3810000	34100	30100	667000	4080000	
552	2760	3840000	34500	30400	663000	4100000	
553	2800	3870000	34900	30800	658000	4120000	
554	2830	3900000	35300	31100	652000	4130000	
555	2850	3910000	35700	31500	646000	4140000	
556	2870	3920000	36200	31900	640000	4140000	
557	2870	3930000	36700	32400	633000	4140000	
558	2860	3920000	37200	32800	627000	4130000	
559	2840	3910000	37700	33300	619000	4110000	
560	2810	3890000	38200	33700	612000	4080000	
561	2770	3860000	38800	34200	604000	4050000	
562	2720	3820000	39300	34700	597000	4010000	
563	2660	3770000	39900	35200	589000	3960000	
564	2600	3710000	40500	35800	581000	3910000	
565	2530	3650000	41200	36300	574000	3850000	
566	2460	3590000	41900	37000	566000	3790000	
567	2390	3510000	42700	37700	558000	3720000	
568	2320	3440000	43500	38400	551000	3650000	
569	2250	3360000	44400	39200	543000	3580000	
570	2180	3280000	45400	40100	536000	3510000	
571	2130	3200000	46500	41000	529000	3440000	
572	2080	3120000	47600	42000	522000	3360000	
573	2040	3040000	48700	43000	515000	3290000	
574	2010	2960000	49900	44100	509000	3230000	
575	2000	2890000	51100	45100	503000	3160000	
576	2000	2820000	52200	46100	497000	3100000	
577	2020	2760000	53300	47000	492000	3040000	
578	2050	2700000	54300	47900	487000	2990000	
579	2110	2650000	55200	48700	483000	2940000	
580	2180	2600000	55900	49300	479000	2900000	
581	2270	2560000	56400	49800	475000	2860000	
582	2380	2520000	56800	50200	472000	2830000	
583	2510	2490000	57100	50400	469000	2800000	
584	2660	2470000	57100	50400	467000	2770000	
585	2830	2450000	57100	50400	464000	2750000	
586	3000	2430000	56900	50200	463000	2740000	
587	3190	2420000	56600	49900	461000	2720000	
588	3380	2410000	56200	49600	459000	2720000	
589	3580	2410000	55800	49200	458000	2710000	
590	3770	2410000	55400	48900	457000	2710000	
591	3950	2410000	54900	48500	456000	2710000	
592	4120	2420000	54500	48100	455000	2710000	
593	4270	2430000	54100	47700	454000	2710000	
594	4390	2440000	53700	47400	453000	2720000	
595	4490	2450000	53400	47100	452000	2730000	
596	4560	2460000	53100	46800	451000	2740000	
597	4590	2480000	52800	46600	450000	2750000	
598	4590	2500000	52600	46400	449000	2760000	
599	4560	2510000	52400	46200	447000	2770000	
600	4500	2530000	52200	46100	446000	2780000	
601	4410	2550000	52100	45900	444000	2790000	
602	4290	2560000	51900	45800	443000	2800000	
603	4150	2580000	51900	45800	441000	2810000	
604	3990	2590000	51800	45700	440000	2820000	
605	3820	2600000	51800	45700	438000	2820000	
606	3640	2600000	51900	45800	436000	2830000	
607	3460	2610000	52000	45900	435000	2830000	
608	3270	2610000	52100	46000	433000	2830000	
609	3090	2610000	52300	46200	432000	2820000	
610	2920	2610000	52600	46400	430000	2820000	
611	2750	2600000	52900	46700	428000	2810000	
612	2600	2590000	53300	47000	427000	2800000	
613	2460	2580000	53600	47300	425000	2790000	
614	2330	2570000	54000	47600	423000	2780000	
615	2210	2550000	54300	47900	421000	2770000	
616	2110	2530000	54500	48100	419000	2750000	
617	2020	2520000	54700	48300	417000	2740000	
618	1940	2500000	54800	48300	415000	2720000	
619	1870	2480000	54800	48300	413000	2700000	
620	1820	2470000	54600	48200	410000	2690000	
621	1770	2450000	54400	48000	407000	2670000	
622	1730	2440000	54000	47600	404000	2660000	
623	1690	2430000	53400	47200	401000	2650000	
624	1660	2410000	52800	46600	398000	2640000	
625	1640	2410000	52100	46000	395000	2620000	
626	1620	2400000	51300	45300	391000	2610000	
627	1600	2390000	50400	44500	388000	2610000	
628	1580	2390000	49500	43700	385000	2600000	
629	1570	2390000	48600	42900	381000	2600000	
630	1560	2390000	47700	42100	378000	2590000	
631	1550	2390000	46800	41300	375000	2590000	
632	1540	2400000	45900	40500	372000	2590000	
633	1530	2400000	45100	39800	370000	2590000	
634	1520	2410000	44300	39100	367000	2600000	
635	1510	2420000	43600	38400	365000	2600000	
636	1500	2430000	42900	37900	364000	2610000	
637	1500	2450000	42300	37300	362000	2620000	
638	1490	2470000	41800	36900	361000	2630000	
639	1490	2480000	41400	36500	360000	2640000	
640	1480	2500000	41000	36200	359000	2650000	
641	1480	2520000	40700	35900	359000	2670000	
642	1470	2550000	40500	35700	359000	2680000	
643	1470	2570000	40400	35600	359000	2700000	
644	1460	2590000	40400	35600	360000	2720000	
645	1460	2610000	40500	35700	360000	2730000	
646	1460	2630000	40800	36000	360000	2750000	
647	1460	2650000	41200	36400	361000	2770000	
648	1460	2670000	41800	36900	361000	2780000	
649	1460	2690000	42700	37700	362000	2790000	
650	1460	2700000	43800	38600	362000	2810000	
651	1470	2710000	45100	39800	362000	2810000	
652	1470	2710000	46700	41200	362000	2820000	
653	1480	2710000	48700	43000	361000	2820000	
654	1480	2710000	50900	44900	360000	2820000	
655	1490	2700000	53500	47200	359000	2820000	
656	1500	2690000	56400	49800	358000	2810000	
657	1500	2670000	59600	52600	356000	2800000	
658	1510	2650000	63100	55700	354000	2780000	
659	1520	2630000	66800	58900	351000	2770000	
660	1520	2600000	70700	62400	348000	2750000	
661	1520	2570000	74700	65900	346000	2730000	
662	1530	2540000	78800	69500	342000	2700000	
663	1530	2500000	82900	73100	339000	2680000	
664	1530	2470000	86800	76600	336000	2650000	
665	1530	2430000	90600	79900	333000	2630000	
666	1530	2400000	94100	83000	330000	2600000	
667	1520	2360000	97200	85700	326000	2570000	
668	1520	2330000	99800	88100	323000	2550000	
669	1510	2300000	102000	90000	320000	2520000	
670	1500	2270000	104000	91300	317000	2500000	
671	1490	2250000	104000	92200	314000	2480000	
672	1480	2220000	105000	92400	312000	2460000	
673	1470	2210000	104000	92100	309000	2440000	
674	1460	2190000	103000	91300	306000	2420000	
675	1450	2170000	102000	89900	304000	2400000	
676	1440	2160000	99800	88100	302000	2380000	
677	1440	2160000	97300	85800	299000	2370000	
678	1430	2150000	94300	83200	297000	2360000	
679	1420	2150000	91000	80300	295000	2350000	
680	1410	2150000	87400	77100	293000	2340000	
681	1410	2150000	83700	73800	291000	2340000	
682	1400	2160000	79900	70500	289000	2330000	
683	1400	2160000	76100	67100	287000	2330000	
684	1390	2170000	72300	63800	286000	2330000	
685	1390	2180000	68800	60700	284000	2330000	
686	1380	2190000	65400	57700	283000	2330000	
687	1380	2200000	62300	55000	281000	2330000	
688	1380	2210000	59600	52600	280000	2330000	
689	1380	2220000	57200	50500	279000	2330000	
690	1380	2230000	55200	48700	277000	2330000	
691	1370	2240000	53700	47400	276000	2340000	
692	1370	2240000	52600	46400	275000	2340000	
693	1370	2250000	52000	45900	274000	2340000	
694	1370	2250000	52000	45900	273000	2340000	
695	1370	2250000	52500	46300	272000	2340000	
696	1370	2250000	53500	47200	271000	2340000	
697	1370	2240000	55100	48600	270000	2330000	
698	1360	2230000	57200	50500	269000	2330000	
699	1360	2230000	60000	52900	268000	2330000	
700	1360	2220000	63200	55800	267000	2320000	
701	1360	2200000	67100	59200	266000	2320000	
702	1360	2190000	71400	63000	265000	2310000	
703	1360	2180000	76100	67200	264000	2310000	
704	1350	2170000	81300	71700	262000	2300000	
705	1350	2150000	86800	76600	261000	2300000	
706	1350	2140000	92500	81600	259000	2300000	
707	1350	2130000	98300	86800	258000	2300000	
708	1340	2120000	104000	91900	256000	2300000	
709	1340	2110000	110000	97000	255000	2300000	
710	1340	2110000	116000	102000	253000	2300000	
711	1340	2100000	121000	107000	251000	2310000	
712	1330	2100000	125000	111000	249000	2310000	
713	1330	2100000	130000	114000	247000	2320000	
714	1330	2110000	133000	118000	245000	2320000	
715	1330	2110000	136000	120000	243000	2330000	
716	1330	2120000	138000	122000	241000	2340000	
717	1320	2130000	139000	123000	239000	2350000	
718	1320	2140000	139000	123000	237000	2360000	
719	1320	2150000	139000	123000	235000	2360000	
720	1320	2160000	138000	121000	234000	2370000	
721	1320	2170000	135000	120000	232000	2380000	
722	1320	2190000	133000	117000	230000	2380000	
723	1330	2200000	129000	114000	229000	2390000	
724	1330	2210000	126000	111000	228000	2390000	
725	1330	2220000	122000	107000	226000	2400000	
726	1340	2240000	117000	103000	225000	2400000	
727	1340	2250000	113000	99400	224000	2400000	
728	1350	2260000	108000	95400	224000	2400000	
729	1360	2270000	104000	91400	223000	2400000	
730	1370	2280000	99200	87500	223000	2400000	
731	1380	2280000	95000	83800	222000	2400000	
732	1400	2290000	91000	80300	222000	2400000	
733	1410	2300000	87300	77000	222000	2400000	
734	1430	2300000	83900	74000	221000	2400000	
735	1450	2300000	80800	71300	221000	2400000	
736	1480	2310000	78000	68800	221000	2400000	
737	1500	2300000	75500	66600	220000	2390000	
738	1530	2300000	73300	64600	220000	2390000	
739	1550	2300000	71300	62900	219000	2380000	
740	1580	2290000	69500	61300	219000	2370000	
741	1610	2290000	68000	60000	218000	2360000	
742	1640	2280000	66600	58700	217000	2350000	
743	1670	2270000	65300	57600	216000	2340000	
744	1700	2250000	64200	56700	215000	2330000	
745	1730	2240000	63200	55700	214000	2310000	
746	1760	2220000	62200	54900	212000	2290000	
747	1780	2200000	61200	54000	211000	2270000	
748	1800	2190000	60300	53200	209000	2250000	
749	1820	2160000	59400	52400	207000	2230000	
750	1840	2140000	58500	51600	205000	2210000	
751	1850	2120000	57600	50800	203000	2190000	
752	1850	2100000	56600	50000	202000	2160000	
753	1860	2080000	55600	49100	200000	2140000	
754	1850	2050000	54600	48200	198000	2120000	
755	1850	2030000	53500	47200	196000	2090000	
756	1840	2010000	52400	46200	194000	2070000	
757	1820	1990000	51300	45200	193000	2040000	
758	1800	1970000	50100	44200	191000	2020000	
759	1780	1950000	48900	43200	190000	2000000	
760	1760	1930000	47700	42100	188000	1980000	
761	1730	1910000	46400	41000	187000	1960000	
762	1710	1900000	45100	39800	186000	1940000	
763	1680	1880000	43900	38700	186000	1920000	
764	1650	1870000	42600	37600	185000	1910000	
765	1620	1850000	41400	36500	184000	1890000	
766	1590	1840000	40100	35400	184000	1880000	
767	1560	1830000	38900	34400	184000	1870000	
768	1530	1820000	37800	33300	184000	1850000	
769	1510	1810000	36700	32400	183000	1840000	
770	1480	1810000	35700	31500	183000	1830000	
771	1460	1800000	34700	30700	183000	1820000	
772	1440	1790000	33900	29900	183000	1820000	
773	1420	1780000	33200	29300	183000	1810000	
774	1400	1780000	32700	28900	183000	1800000	
775	1390	1770000	32400	28600	183000	1790000	
776	1370	1770000	32400	28500	183000	1790000	
777	1360	1760000	32600	28700	183000	1780000	
778	1350	1760000	33100	29200	182000	1780000	
779	1340	1750000	34100	30100	182000	1780000	
780	1340	1750000	35500	31300	181000	1780000	
781	1330	1740000	37400	33000	180000	1780000	
782	1330	1740000	39900	35200	179000	1780000	
783	1320	1740000	43100	38000	178000	1780000	
784	1320	1740000	47000	41500	177000	1780000	
785	1320	1740000	51800	45700	175000	1790000	
786	1320	1740000	57300	50600	174000	1800000	
787	1320	1740000	63900	56400	172000	1810000	
788	1320	1740000	71400	63000	170000	1820000	
789	1320	1750000	79900	70500	168000	1840000	
790	1320	1760000	89300	78800	166000	1860000	
791	1320	1770000	99800	88000	164000	1890000	
792	1320	1780000	111000	98100	162000	1910000	
793	1320	1790000	123000	109000	160000	1940000	
794	1320	1810000	136000	120000	158000	1970000	
795	1330	1820000	150000	132000	155000	2010000	
796	1330	1840000	164000	145000	153000	2050000	
797	1330	1860000	178000	157000	151000	2090000	
798	1330	1890000	192000	170000	149000	2130000	
799	1330	1910000	207000	182000	147000	2170000	
800	1330	1940000	220000	194000	145000	2210000	
801	1340	1960000	233000	206000	143000	2260000	
802	1340	1990000	245000	216000	142000	2300000	
803	1340	2020000	256000	226000	140000	2340000	
804	1340	2050000	265000	234000	139000	2380000	
805	1340	2070000	272000	240000	137000	2410000	
806	1340	2100000	278000	245000	136000	2440000	
807	1350	2130000	282000	249000	135000	2470000	
808	1350	2150000	284000	250000	134000	2500000	
809	1350	2170000	284000	250000	134000	2510000	
810	1350	2190000	282000	248000	133000	2530000	
811	1360	2210000	277000	245000	132000	2540000	
812	1360	2220000	271000	240000	132000	2540000	
813	1360	2230000	264000	233000	132000	2540000	
814	1370	2240000	255000	225000	131000	2530000	
815	1370	2250000	244000	216000	131000	2520000	
816	1380	2250000	233000	205000	131000	2510000	
817	1380	2250000	220000	194000	131000	2490000	
818	1390	2250000	207000	183000	131000	2470000	
819	1400	2250000	194000	171000	131000	2440000	
820	1400	2240000	181000	159000	131000	2420000	
821	1410	2230000	167000	148000	131000	2390000	
822	1420	2230000	154000	136000	131000	2370000	
823	1430	2220000	141000	125000	130000	2340000	
824	1440	2210000	129000	114000	130000	2310000	
825	1450	2200000	118000	104000	130000	2290000	
826	1460	2190000	107000	94500	130000	2260000	
827	1470	2180000	97100	85700	130000	2240000	
828	1480	2170000	88000	77700	129000	2210000	
829	1490	2160000	79800	70400	129000	2190000	
830	1500	2150000	72300	63800	129000	2170000	
831	1510	2130000	65700	57900	128000	2150000	
832	1520	2120000	59800	52700	128000	2130000	
833	1530	2110000	54600	48200	127000	2120000	
834	1540	2110000	50000	44200	127000	2100000	
835	1550	2100000	46100	40700	126000	2090000	
836	1560	2090000	42700	37700	125000	2070000	
837	1570	2080000	39700	35100	125000	2060000	
838	1580	2070000	37200	32800	124000	2050000	
839	1580	2060000	35000	30900	123000	2040000	
840	1580	2050000	33100	29200	122000	2020000	
841	1590	2040000	31400	27700	121000	2010000	
842	1590	2030000	29900	26400	121000	2000000	
843	1590	2020000	28600	25300	120000	1990000	
844	1590	2020000	27500	24200	119000	1980000	
845	1590	2010000	26400	23300	118000	1970000	
846	1590	2000000	25400	22400	118000	1960000	
847	1580	1990000	24500	21600	117000	1950000	
848	1580	1980000	23600	20800	116000	1940000	
849	1580	1980000	22700	20000	116000	1930000	
850	1570	1970000	21900	19300	115000	1920000	
851	1570	1960000	21100	18600	115000	1910000	
852	1560	1960000	20300	17900	115000	1900000	
853	1560	1950000	19500	17200	114000	1900000	
854	1560	1950000	18700	16500	114000	1890000	
855	1550	1940000	18000	15900	114000	1880000	
856	1550	1930000	17300	15200	113000	1870000	
857	1550	1930000	16600	14600	113000	1860000	
858	1550	1920000	15900	14000	113000	1850000	
859	1550	1910000	15200	13400	113000	1840000	
860	1550	1900000	14700	12900	112000	1830000	
861	1550	1890000	14100	12400	112000	1820000	
862	1550	1880000	13600	12000	112000	1810000	
863	1550	1870000	13200	11700	112000	1800000	
864	1550	1860000	12900	11400	111000	1790000	
865	1550	1850000	12700	11200	111000	1780000	
866	1550	1840000	12600	11100	110000	1760000	
867	1550	1830000	12700	11200	109000	1750000	
868	1550	1820000	12900	11400	109000	1740000	
869	1550	1810000	13300	11700	108000	1730000	
870	1560	1800000	13900	12300	107000	1720000	
871	1560	1780000	14700	13000	106000	1710000	
872	1560	1770000	15800	14000	105000	1700000	
873	1560	1760000	17200	15200	104000	1700000	
874	1560	1760000	18900	16700	103000	1690000	
875	1560	1750000	21000	18500	102000	1690000	
876	1560	1740000	23400	20600	100000	1690000	
877	1560	1740000	26200	23100	99200	1690000	
878	1570	1740000	29300	25900	98000	1690000	
879	1570	1740000	32900	29000	96700	1700000	
880	1570	1740000	36900	32500	95400	1710000	
881	1570	1750000	41200	36400	94200	1730000	
882	1570	1760000	46000	40500	92900	1740000	
883	1570	1770000	51000	45000	91700	1760000	
884	1570	1780000	56400	49800	90600	1790000	
885	1570	1800000	62000	54700	89400	1810000	
886	1580	1820000	67900	59900	88400	1840000	
887	1580	1850000	73800	65100	87400	1880000	
888	1580	1870000	79800	70400	86400	1910000	
889	1590	1900000	85800	75700	85600	1950000	
890	1590	1930000	91600	80800	84700	1990000	
891	1600	1970000	97200	85800	84000	2040000	
892	1610	2010000	103000	90500	83400	2080000	
893	1630	2040000	107000	94800	82800	2120000	
894	1640	2080000	112000	98600	82200	2170000	
895	1660	2120000	116000	102000	81800	2210000	
896	1690	2170000	119000	105000	81400	2260000	
897	1720	2210000	121000	107000	81000	2300000	
898	1750	2250000	123000	108000	80700	2340000	
899	1790	2290000	124000	109000	80400	2370000	
900	1840	2320000	124000	109000	80200	2410000	
901	1900	2360000	123000	108000	79900	2440000	
902	1960	2390000	121000	107000	79700	2460000	
903	2030	2420000	119000	105000	79500	2490000	
904	2110	2450000	116000	102000	79200	2500000	
905	2200	2470000	112000	99000	79000	2520000	
906	2300	2490000	108000	95200	78700	2530000	
907	2410	2510000	103000	91000	78400	2530000	
908	2530	2520000	97900	86400	78100	2530000	
909	2650	2530000	92300	81400	77700	2530000	
910	2790	2540000	86500	76300	77400	2520000	
911	2930	2540000	80500	71000	77000	2510000	
912	3070	2540000	74400	65600	76500	2500000	
913	3220	2530000	68400	60300	76000	2480000	
914	3370	2520000	62400	55000	75500	2460000	
915	3520	2510000	56600	49900	75000	2440000	
916	3670	2500000	51000	45000	74400	2410000	
917	3820	2490000	45600	40300	73800	2390000	
918	3960	2470000	40600	35800	73200	2370000	
919	4090	2450000	35900	31700	72600	2340000	
920	4210	2440000	31500	27800	72000	2320000	
921	4320	2420000	27500	24200	71400	2290000	
922	4420	2400000	23800	21000	70800	2270000	
923	4510	2390000	20500	18100	70200	2250000	
924	4580	2370000	17500	15500	69600	2230000	
925	4640	2360000	14900	13100	69000	2210000	
926	4680	2350000	12600	11100	68500	2190000	
927	4700	2330000	10600	9320	68000	2180000	
928	4710	2330000	8800	7760	67500	2170000	
929	4700	2320000	7290	6430	67100	2160000	
930	4680	2320000	6000	5290	66700	2150000	
931	4650	2310000	4900	4320	66300	2150000	
932	4610	2310000	3980	3510	66000	2140000	
933	4560	2320000	3210	2830	65700	2140000	
934	4500	2320000	2580	2270	65500	2150000	
935	4430	2330000	2050	1810	65300	2150000	
936	4360	2340000	1620	1430	65100	2160000	
937	4290	2340000	1270	1120	65000	2160000	
938	4220	2350000	991	874	64900	2170000	
939	4140	2360000	772	681	64800	2180000	
940	4070	2370000	591	521	64800	2180000	
941	4000	2380000	453	400	64700	2190000	
942	3930	2390000	341	301	64700	2200000	
943	3860	2400000	263	232	64700	2200000	
944	3800	2410000	195	172	64700	2210000	
945	3750	2410000	145	128	64700	2210000	
946	3700	2410000	112	9.910000e+01	64700	2210000	
947	3650	2410000	7.590000e+01	67	64700	2210000	
948	3610	2410000	5.820000e+01	5.130000e+01	64700	2200000	
949	3580	2400000	4.140000e+01	3.650000e+01	64600	2200000	
950	3550	2390000	2.880000e+01	2.540000e+01	64600	2190000	
951	3520	2380000	2.160000e+01	1.910000e+01	64500	2180000	
952	3500	2360000	16	1.410000e+01	64500	2160000	
953	3480	2350000	1.020000e+01	8.960000e+00	64400	2140000	
954	3460	2330000	7.980000e+00	7.040000e+00	64300	2130000	
955	3450	2300000	4.550000e+00	4.010000e+00	64100	2110000	
956	3440	2280000	3.780000e+00	3.330000e+00	63900	2080000	
957	3430	2260000	2.200000e+00	1.940000e+00	63800	2060000	
958	3420	2230000	1.560000e+00	1.370000e+00	63600	2040000	
959	3420	2200000	9.070000e-01	8.000000e-01	63300	2010000	
960	3410	2180000	5.040000e-01	4.450000e-01	63100	1990000	
961	3410	2150000	2.710000e-01	2.390000e-01	62800	1960000	
962	3410	2120000	1.310000e-01	1.160000e-01	62500	1940000	
963	3400	2100000	6.320000e-02	5.570000e-02	62200	1920000	
964	3400	2070000	3.120000e-02	2.750000e-02	61900	1900000	
965	3400	2050000	1.400000e-02	1.240000e-02	61600	1870000	
966	3400	2030000	6.860000e-03	6.050000e-03	61200	1850000	
967	3390	2010000	3.220000e-03	2.840000e-03	60900	1840000	
968	3380	1990000	1.690000e-03	1.490000e-03	60500	1820000	
969	3380	1970000	6.220000e-04	5.490000e-04	60100	1800000	
970	3370	1960000	3.780000e-04	3.340000e-04	59700	1790000	
971	3360	1940000	1.950000e-04	1.720000e-04	59300	1770000	
972	3350	1930000	1.470000e-04	1.300000e-04	58900	1760000	
973	3350	1920000	5.070000e-05	4.470000e-05	58500	1750000	
974	3330	1910000	1.000000e-08	8.840000e-09	58100	1740000	
975	3320	1900000	2.300000e-05	2.030000e-05	57600	1740000	
976	3310	1900000	2.430000e-06	2.140000e-06	57200	1730000	
977	3300	1890000	0	0	56800	1730000	
978	3290	1890000	0	0	56400	1720000	
979	3280	1890000	0	0	56000	1720000	
980	3270	1890000	0	0	55600	1720000	
981	3270	1890000	0	0	55200	1720000	
982	3270	1890000	0	0	54800	1730000	
983	3270	1900000	0	0	54400	1730000	
984	3290	1910000	0	0	54000	1740000	
985	3310	1920000	0	0	53600	1750000	
986	3340	1930000	0	0	53300	1760000	
987	3390	1950000	0	0	52900	1780000	
988	3450	1970000	0	0	52600	1790000	
989	3530	1990000	0	0	52200	1820000	
990	3630	2020000	0	0	51900	1840000	
991	3760	2050000	0	0	51600	1870000	
992	3910	2090000	0	0	51300	1900000	
993	4090	2130000	0	0	51000	1940000	
994	4310	2180000	0	0	50700	1980000	
995	4560	2230000	0	0	50500	2030000	
996	4850	2280000	0	0	50200	2080000	
997	5190	2340000	0	0	50000	2130000	
998	5560	2410000	0	0	49700	2190000	
999	5980	2480000	0	0	49500	2260000	
1000	6440	2560000	0	0	49200	2320000	
1001	6950	2640000	0	0	49000	2400000	
1002	7500	2720000	0	0	48800	2470000	
1003	8090	2810000	0	0	48500	2550000	
1004	8710	2900000	0	0	48300	2630000	
1005	9380	2990000	0	0	48100	2710000	
1006	10100	3080000	0	0	47900	2790000	
1007	10800	3170000	0	0	47600	2870000	
1008	11500	3260000	0	0	47400	2950000	
1009	12200	3340000	0	0	47200	3030000	
1010	13000	3430000	0	0	47000	3100000	
1011	13700	3510000	0	0	46800	3170000	
1012	14400	3580000	0	0	46600	3240000	
1013	15000	3650000	0	0	46400	3300000	
1014	15600	3720000	0	0	46200	3360000	
1015	16200	3770000	0	0	46000	3410000	
1016	16700	3820000	0	0	45900	3450000	
1017	17100	3860000	0	0	45700	3490000	
1018	17500	3900000	0	0	45600	3520000	
1019	17800	3930000	0	0	45500	3550000	
1020	18000	3950000	0	0	45400	3560000	
1021	18100	3960000	0	0	45300	3580000	
1022	18100	3970000	0	0	45200	3580000	
1023	18100	3970000	0	0	45100	3580000	
1024	17900	3960000	0	0	45100	3580000	
1025	17700	3950000	0	0	45000	3570000	
1026	17400	3940000	0	0	45000	3560000	
1027	17100	3920000	0	0	45000	3540000	
1028	16700	3900000	0	0	44900	3520000	
1029	16200	3880000	0	0	44900	3500000	
1030	15700	3850000	0	0	44900	3470000	
1031	15200	3820000	0	0	44900	3450000	
1032	14600	3790000	0	0	44900	3420000	
1033	14000	3760000	0	0	44800	3390000	
1034	13500	3730000	0	0	44800	3360000	
1035	12900	3700000	0	0	44800	3330000	
1036	12300	3660000	0	0	44700	3300000	
1037	11700	3620000	0	0	44700	3260000	
1038	11200	3580000	0	0	44600	3230000	
1039	10700	3540000	0	0	44500	3190000	
1040	10200	3500000	0	0	44400	3150000	
1041	9740	3460000	0	0	44300	3110000	
1042	9310	3410000	0	0	44100	3070000	
1043	8910	3370000	0	0	44000	3030000	
1044	8540	3320000	0	0	43800	2990000	
1045	8200	3270000	0	0	43600	2940000	
1046	7880	3220000	0	0	43400	2900000	
1047	7590	3170000	0	0	43200	2850000	
1048	7320	3110000	0	0	43000	2800000	
1049	7070	3060000	0	0	42800	2750000	
1050	6850	3010000	0	0	42600	2700000	
1051	6630	2950000	0	0	42300	2650000	
1052	6430	2900000	0	0	42100	2610000	
1053	6250	2840000	0	0	41800	2560000	
1054	6070	2790000	0	0	41600	2510000	
1055	5900	2740000	0	0	41300	2460000	
1056	5730	2680000	0	0	41100	2420000	
1057	5570	2640000	0	0	40800	2370000	
1058	5420	2590000	0	0	40600	2330000	
1059	5260	2540000	0	0	40300	2290000	
1060	5110	2500000	0	0	40100	2250000	
1061	4960	2460000	0	0	39900	2210000	
1062	4810	2420000	0	0	39700	2170000	
1063	4660	2380000	0	0	39500	2140000	
1064	4520	2340000	0	0	39300	2110000	
1065	4370	2310000	0	0	39100	2080000	
1066	4230	2280000	0	0	38900	2050000	
1067	4090	2250000	0	0	38700	2020000	
1068	3960	2220000	0	0	38500	2000000	
1069	3830	2200000	0	0	38400	1980000	
1070	3710	2180000	0	0	38200	1960000	
1071	3610	2160000	0	0	38000	1940000	
1072	3510	2140000	0	0	37900	1930000	
1073	3420	2130000	0	0	37700	1920000	
1074	3350	2120000	0	0	37600	1910000	
1075	3300	2110000	0	0	37400	1900000	
1076	3270	2110000	0	0	37300	1900000	
1077	3260	2120000	0	0	37100	1900000	
1078	3280	2120000	0	0	37000	1910000	
1079	3330	2140000	0	0	36800	1920000	
1080	3420	2160000	0	0	36700	1940000	
1081	3540	2180000	0	0	36500	1960000	
1082	3710	2220000	0	0	36300	1990000	
1083	3920	2260000	0	0	36200	2030000	
1084	4170	2310000	0	0	36000	2080000	
1085	4480	2370000	0	0	35800	2130000	
1086	4840	2440000	0	0	35600	2190000	
1087	5260	2520000	0	0	35500	2270000	
1088	5740	2610000	0	0	35300	2350000	
1089	6280	2710000	0	0	35100	2430000	
1090	6880	2820000	0	0	34900	2530000	
1091	7540	2940000	0	0	34800	2640000	
1092	8260	3070000	0	0	34600	2750000	
1093	9040	3210000	0	0	34400	2870000	
1094	9870	3350000	0	0	34300	3000000	
1095	10700	3500000	0	0	34100	3130000	
1096	11700	3650000	0	0	34000	3270000	
1097	12600	3800000	0	0	33900	3410000	
1098	13600	3960000	0	0	33700	3550000	
1099	14600	4120000	0	0	33600	3680000	
1100	15600	4270000	0	0	33500	3820000	
1101	16600	4420000	0	0	33400	3950000	
1102	17600	4560000	0	0	33300	4080000	
1103	18600	4700000	0	0	33300	4200000	
1104	19500	4820000	0	0	33200	4310000	
1105	20400	4930000	0	0	33100	4410000	
1106	21200	5030000	0	0	33100	4500000	
1107	21900	5110000	0	0	33000	4570000	
1108	22500	5180000	0	0	33000	4630000	
1109	23100	5230000	0	0	32900	4670000	
1110	23500	5260000	0	0	32900	4700000	
1111	23900	5270000	0	0	32800	4720000	
1112	24100	5270000	0	0	32800	4710000	
1113	24100	5250000	0	0	32700	4690000	
1114	24100	5210000	0	0	32700	4660000	
1115	24000	5160000	0	0	32600	4610000	
1116	23700	5090000	0	0	32600	4550000	
1117	23300	5000000	0	0	32500	4480000	
1118	22800	4910000	0	0	32500	4390000	
1119	22200	4800000	0	0	32400	4300000	
1120	21500	4690000	0	0	32300	4190000	
1121	20700	4560000	0	0	32200	4080000	
1122	19800	4430000	0	0	32100	3970000	
1123	18900	4300000	0	0	31900	3850000	
1124	18000	4170000	0	0	31800	3730000	
1125	17000	4030000	0	0	31600	3610000	
